score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
83,16;301;0,4186;228,78;0,0316;1,914;;210;14;7;-30;-85;-70;-35;-95;-40;15;2,0;2,0;0,5;20;14;4;0,15000000000000002;0,5;2,8;10;13;2;24
81,38;353;0,5666;173,39;0,0507;1,601;;300;36;3;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;4;15;1;23
81,38;353;0,5666;173,39;0,0507;1,601;;300;36;3;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;4;15;1;23
81,38;353;0,5666;173,39;0,0507;1,601;;300;36;3;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;4;15;1;23
80,88;379;0,3931;287,95;0,0312;1,703;;180;18;6;-25;-85;-70;-35;-95;-40;15;2,0;2,0;0,5;20;13;4;0,15000000000000002;0,5;3,0;8;13;2;24
78,81;905;0,5293;317,43;0,033;1,343;;200;29;4;-10;-75;-60;-20;-90;-55;18;2,0;2,0;0,5;6;3;4;0,1;0,7;1,6;5;13;2;24
78,61;353;0,5666;168,43;0,0515;1,571;;300;37;3;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;4;15;1;23
77,75;651;0,4424;318,9;0,0854;1,369;;300;10;4;-30;-75;-45;-25;-85;-30;18;2,0;2,5;0,5;12;7;3;0,15000000000000002;1,0;1,2;3;16;2;24
77,29;387;0,4858;209,55;0,0328;1,558;;280;33;3;-10;-75;-50;-15;-90;-30;19;1,5;2,5;0,5;6;7;5;0,15000000000000002;1,0;1,2;3;14;1;23
76,1;164;0,5549;177,28;0,0146;2,202;;170;17;14;-15;-85;-50;-30;-95;-40;16;2,5;2,75;0,6000000000000001;16;15;3;0,1;0,7;1,8;9;12;4;20
76,06;336;0,3929;246,59;0,028;1,748;;150;14;6;-25;-95;-70;-30;-95;-40;15;2,0;2,0;0,5;20;14;4;0,15000000000000002;0,4;3,6000000000000005;8;13;2;24
75,8;419;0,3962;279,44;0,0284;1,651;;190;13;7;-25;-85;-70;-35;-95;-40;15;2,0;2,0;0,5;20;14;4;0,15000000000000002;0,5;3,4000000000000004;8;13;2;24
75,62;372;0,3844;258,65;0,0347;1,688;;220;20;7;-30;-95;-70;-35;-75;-45;16;2,0;2,0;0,5;20;15;4;0,15000000000000002;0,5;3,2;9;12;2;19
74,41;195;0,5436;130,63;0,0203;2,024;;300;36;15;-20;-75;-55;-25;-85;-35;19;1,5;2,0;0,5;10;9;5;0,1;1,0;1,2;4;15;4;24
74,31;327;0,3945;234,01;0,0214;1,843;;190;18;8;-25;-85;-70;-35;-95;-40;15;2,25;2,0;0,5;20;14;4;0,15000000000000002;0,5;3,0;9;13;2;24
74,13;682;0,4135;290,78;0,0449;1,461;;210;18;5;-10;-90;-60;-30;-95;-35;17;2,0;2,0;0,5;6;12;4;0,15000000000000002;0,4;3,0;6;13;2;24
71,5;495;0,4222;294,34;0,0849;1,445;;180;20;6;-25;-90;-65;-30;-95;-45;18;2,0;2,75;0,5;8;12;4;0,15000000000000002;0,4;3,6000000000000005;7;13;2;24
67,81;682;0,4457;285,99;0,054;1,361;;180;35;3;-10;-75;-60;-15;-90;-35;19;1,5;2,0;0,5;8;7;6;0,05;0,7;1,2;4;12;4;21
67,77;398;0,3568;266,2;0,0396;1,581;;170;14;6;-25;-85;-70;-30;-95;-40;17;2,0;2,0;0,5;20;14;4;0,15000000000000002;0,5;3,8;8;12;2;24
67,33;331;0,3927;221,88;0,0281;1,709;;150;14;6;-25;-95;-70;-30;-95;-40;15;2,25;2,0;0,5;20;14;4;0,15000000000000002;0,4;4,0;8;13;2;24
66,85;114;0,6579;121,29;0,0126;2,632;;300;36;10;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;4;15;1;23
65,66;498;0,4197;241,6;0,052;1,497;;220;34;3;-10;-65;-55;-30;-90;-35;19;1,5;2,0;0,5;8;11;5;0,15000000000000002;1,0;1,2;4;14;1;23
63,21;283;0,4134;216,25;0,0285;1,761;;180;17;7;-25;-90;-70;-30;-95;-40;16;2,0;2,0;0,5;20;14;4;0,15000000000000002;0,4;3,8;8;13;2;24
61,86;454;0,4471;224,52;0,0318;1,432;;290;50;5;-15;-70;-60;-15;-85;-40;18;2,0;2,25;0,6000000000000001;8;7;4;0,25;0,9000000000000001;1,4;3;14;1;21
59,27;660;0,4576;216,45;0,0637;1,294;;250;33;3;-30;-80;-70;-20;-85;-35;10;1,5;2,25;0,5;8;8;5;0,2;0,9000000000000001;1,4;4;13;4;23
59,04;267;0,5543;176,78;0,0249;1,724;;270;32;5;-5;-80;-60;-15;-90;-30;19;1,75;2,0;0,5;8;8;5;0,25;0,9000000000000001;1,6;4;14;1;23
59,01;352;0,5341;132,71;0,052;1,432;;290;36;3;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;7;5;0,2;1,0;1,2;5;15;1;23
57,21;271;0,3727;185,81;0,0319;1,724;;180;20;6;-25;-85;-70;-30;-95;-40;16;2,0;2,0;0,5;18;14;4;0,15000000000000002;0,5;3,4000000000000004;9;12;2;24
56,96;392;0,3469;218,77;0,0392;1,628;;290;24;7;-15;-70;-45;-10;-85;-65;16;2,5;2,75;0,3;18;11;3;0,15000000000000002;0,7;1,8;7;12;3;23
55,01;336;0,4464;154,61;0,0454;1,588;;290;34;3;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;12;5;0,2;1,0;1,2;4;15;1;23
54,31;353;0,5014;122,63;0,0546;1,417;;300;37;3;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;10;6;0,2;1,0;1,2;4;15;1;23
53,63;595;0,5697;193,62;0,0485;1,406;;290;36;3;-15;-75;-35;-15;-80;-35;19;1,5;1,75;0,5;8;8;4;0,25;1,0;1,6;4;15;1;23
52,21;209;0,4976;131,15;0,0269;1,638;;300;33;4;-10;-75;-60;-20;-95;-35;17;1,75;1,75;0,5;10;8;5;0,2;1,0;1,2;4;13;0;22
51,83;325;0,4646;188,77;0,0542;1,535;;190;34;4;-10;-65;-55;-25;-90;-35;19;1,25;2,0;0,5;8;8;5;0,05;1,0;1,2;3;13;1;20
51,26;491;0,4582;205,05;0,0573;1,344;;290;12;3;-30;-75;-55;-10;-80;-35;18;2,0;2,0;0,5;12;8;5;0,2;1,0;1,2;4;15;3;24
50,64;501;0,4711;139,21;0,1065;1,249;;300;10;3;-25;-75;-50;-5;-85;-35;19;2,0;2,0;0,5;8;8;5;0,2;1,0;2,6;4;15;2;24
48,99;339;0,5339;109,51;0,0626;1,366;;300;37;3;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;5;15;1;23
48,06;629;0,4769;212,14;0,0434;1,276;;280;32;6;-35;-70;-60;-20;-95;-65;18;1,75;2,5;0,5;8;7;8;0,2;1,0;1,4;4;22;1;23
45,44;181;0,4641;107,67;0,0341;1,641;;170;10;13;-20;-70;-60;-30;-95;-45;18;1,5;2,0;0,6000000000000001;8;12;6;0,05;0,9000000000000001;1,4;3;12;2;24
43,45;319;0,3574;181,94;0,0273;1,559;;180;21;6;-25;-85;-70;-30;-95;-40;16;2,0;2,0;0,5;18;14;4;0,15000000000000002;0,30000000000000004;4,0;8;12;2;24
42,46;398;0,3442;146,13;0,0805;1,33;;210;18;6;-30;-95;-70;-35;-65;-45;16;2,0;2,0;0,5;20;15;4;0,15000000000000002;0,6000000000000001;3,2;9;12;2;19
42,18;511;0,4658;175,35;0,0294;1,356;;280;28;4;-15;-75;-55;-15;-90;-30;19;1,5;2,0;0,5;8;9;6;0,1;0,9000000000000001;1,4;4;14;1;24
40,78;1596;0,3659;236,31;0,079;1,116;;230;24;3;-10;-75;-60;-15;-90;-30;19;1,25;1,75;0,7;4;10;4;0,25;0,5;1,6;4;14;1;21
40,64;478;0,3536;162,87;0,0544;1,328;;200;15;5;-15;-70;-60;-30;-95;-35;18;1,5;2,25;0,5;10;13;4;0,15000000000000002;0,9000000000000001;1,4;2;13;2;24
40,07;100;0,54;75,28;0,0268;1,737;;280;32;6;-5;-75;-55;-15;-90;-50;17;1,0;2,0;0,6000000000000001;6;6;3;0,2;1,0;1,2;3;13;1;23
38,37;293;0,3515;141,5;0,0293;1,571;;190;17;8;-25;-85;-70;-35;-95;-45;15;2,25;2,0;0,5;20;14;4;0,15000000000000002;0,5;3,0;9;13;2;24
38,2;207;0,3913;136,37;0,0181;1,585;;280;39;8;-10;-70;-60;-10;-90;-40;19;2,0;2,75;0,4;16;9;7;0,25;0,7;1,2;4;12;1;24
37,33;406;0,4828;136,04;0,0323;1,405;;280;36;3;-10;-75;-55;-15;-90;-35;18;2,5;2,0;0,5;14;7;5;0,1;1,0;1,4;4;14;1;21
37,0;509;0,3163;173,29;0,0216;1,446;;290;32;3;-5;-75;-70;-20;-95;-30;13;1,0;1,75;0,4;6;9;3;0,25;0,7;1,8;10;13;1;24
36,46;381;0,3491;161,63;0,0275;1,412;;170;17;8;-25;-90;-70;-30;-95;-40;17;2,0;2,0;0,5;20;15;4;0,15000000000000002;0,4;4,0;7;13;2;24
36,18;675;0,3511;174,41;0,0379;1,32;;200;16;6;-25;-90;-65;-30;-95;-40;17;2,0;1,5;0,5;8;13;4;0,15000000000000002;0,4;3,8;7;13;2;24
34,98;211;0,4834;111,74;0,0185;1,605;;290;39;5;-5;-75;-55;-15;-95;-45;19;2,25;2,0;0,5;10;11;4;0,2;0,9000000000000001;1,2;4;15;1;24
34,49;348;0,3534;151,72;0,0363;1,404;;180;19;7;-25;-90;-70;-30;-95;-40;17;2,0;2,0;0,5;20;15;4;0,15000000000000002;0,30000000000000004;3,8;7;13;2;24
33,74;230;0,613;87,45;0,036;1,481;;280;34;13;-10;-70;-55;-20;-95;-30;19;1,75;2,25;0,5;10;7;5;0,2;0,9000000000000001;1,2;5;16;1;22
32,58;204;0,451;85,21;0,0515;1,401;;290;11;4;-5;-75;-50;-15;-90;-40;18;1,5;2,0;0,7;8;8;5;0,2;1,0;1,2;2;14;1;23
31,8;47;0,5319;64,43;0,0145;2,546;;200;26;13;-15;-75;-40;-15;-85;-35;13;1,5;2,75;0,5;16;7;7;0,15000000000000002;1,0;1,2;6;13;1;24
30,54;430;0,3465;137,62;0,0555;1,285;;180;19;6;-25;-85;-65;-30;-95;-40;16;2,25;2,0;0,5;20;14;4;0,15000000000000002;0,4;3,8;8;12;2;24
30,39;375;0,4907;104,39;0,0332;1,295;;300;35;3;-15;-75;-55;-15;-90;-35;20;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;3;14;1;23
28,63;335;0,394;132,74;0,0321;1,319;;220;23;4;-10;-75;-55;-10;-90;-40;20;1,25;2,25;0,5;8;8;4;0,15000000000000002;0,9000000000000001;1,2;3;14;1;23
28,05;603;0,3284;140,21;0,05;1,224;;270;30;4;-15;-70;-50;-20;-90;-30;18;1,0;1,75;0,5;10;6;4;0,2;0,9000000000000001;1,2;4;14;1;24
27,57;186;0,4839;88,86;0,0256;1,462;;260;27;20;-5;-65;-55;-15;-80;-35;11;2,0;2,5;0,6000000000000001;6;9;6;0,1;0,7;2,0;1;14;2;22
27,18;614;0,3681;142,87;0,0562;1,204;;220;38;8;-20;-75;-55;-20;-90;-30;17;1,75;2,0;0,5;12;10;6;0,25;0,6000000000000001;1,4;6;14;3;24
26,57;276;0,4348;112,6;0,0167;1,408;;190;11;9;-5;-75;-55;-15;-90;-50;14;2,75;2,25;0,6000000000000001;12;10;2;0,05;0,30000000000000004;1,4;7;14;3;23
26,37;539;0,3915;127,17;0,0776;1,185;;300;14;3;-10;-70;-60;-35;-90;-55;11;1,75;2,0;0,7;6;9;5;0,2;1,0;1,2;0;14;1;23
26,12;342;0,2515;121,64;0,0188;1,496;;230;20;9;-25;-90;-60;-35;-85;-45;13;1,0;2,0;0,3;4;14;4;0,15000000000000002;1,0;2,2;6;13;4;23
25,64;386;0,3601;108,87;0,0425;1,337;;290;38;3;-10;-75;-50;-15;-90;-35;19;1,5;2,0;0,5;8;13;5;0,2;1,0;1,2;4;15;1;23
25,07;1069;0,3096;159,44;0,0749;1,126;;210;30;3;-10;-70;-65;-15;-90;-35;19;1,0;2,0;0,5;8;8;8;0,05;0,7;1,2;4;13;1;24
23,75;265;0,4038;93,92;0,0412;1,383;;210;35;5;-15;-75;-55;-30;-90;-35;19;1,5;2,0;0,5;8;11;5;0,15000000000000002;1,0;1,2;3;13;1;24
23,02;1145;0,4271;122,8;0,0542;1,102;;290;12;3;-10;-75;-60;-15;-90;-35;20;1,5;2,0;0,5;8;8;5;0,15000000000000002;0,6000000000000001;1,2;8;15;1;23
22,65;248;0,4073;93,68;0,0347;1,298;;280;34;5;-25;-80;-55;-15;-85;-60;14;1,5;2,0;0,7;14;10;3;0,25;0,9000000000000001;1,6;5;12;1;24
22,42;333;0,4835;89,66;0,0303;1,248;;290;33;3;-35;-75;-55;-10;-90;-35;17;1,75;2,0;0,5;8;8;5;0,2;1,0;1,2;4;15;1;23
21,22;143;0,3776;84,9;0,0231;1,545;;210;39;5;-5;-70;-55;-15;-80;-45;16;1,25;2,0;0,5;14;9;6;0,15000000000000002;1,0;1,2;5;13;1;22
20,84;311;0,3826;91,18;0,0426;1,271;;270;42;6;-5;-80;-35;-5;-85;-70;12;1,75;2,75;0,3;12;8;8;0,1;0,30000000000000004;2,2;12;16;2;22
19,91;350;0,4914;83,62;0,03;1,253;;300;21;4;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;4;16;1;23
19,07;271;0,3875;86,16;0,0262;1,392;;50;22;12;-20;-75;-45;-35;-75;-60;16;2,0;2,0;0,4;6;13;4;0,1;0,9000000000000001;1,6;6;17;0;24
18,5;347;0,438;75,27;0,0469;1,199;;290;34;5;-5;-75;-55;-15;-90;-35;16;1,5;2,0;0,5;10;8;6;0,15000000000000002;1,0;1,6;3;14;1;24
18,0;175;0,3314;74,37;0,0129;1,514;;140;49;20;-30;-80;-60;-30;-95;-45;15;1,0;1,75;0,4;6;9;8;0,35;0,4;3,2;9;15;3;20
17,52;506;0,3874;84,47;0,0649;1,128;;210;11;8;-25;-75;-55;-25;-95;-50;15;3,0;2,75;0,5;20;12;3;0,25;0,6000000000000001;2,6;9;16;3;23
17,13;69;0,4493;50,29;0,0136;1,728;;270;27;11;-5;-75;-60;-15;-85;-35;12;1,25;2,0;0,6000000000000001;10;12;4;0,25;1,0;2,0;7;13;3;23
15,94;43;0,5116;46,03;0,0114;2,109;;200;22;10;-10;-65;-30;-20;-85;-55;10;2,0;2,5;0,6000000000000001;16;10;4;0,05;1,0;1,2;5;12;3;24
15,93;122;0,3607;70,57;0,0197;1,404;;210;40;15;-15;-70;-45;-5;-85;-60;10;1,25;3,0;0,5;4;6;4;0,2;0,8;1,6;3;12;2;24
15,66;294;0,3878;73,22;0,0355;1,259;;290;42;6;-15;-75;-60;-10;-95;-30;19;1,5;1,75;0,5;8;9;4;0,25;0,8;1,2;4;13;1;24
15,64;240;0,4;63,23;0,0288;1,2;;120;14;10;-10;-70;-35;-20;-95;-50;18;1,25;2,5;0,7;4;9;3;0,05;0,8;3,6000000000000005;4;15;4;23
15,19;89;0,5393;30,92;0,0132;1,485;;230;28;11;-5;-65;-35;-15;-80;-55;12;2,0;2,5;0,3;12;11;5;0,05;1,0;1,6;5;13;2;24
14,48;240;0,4625;54,54;0,0339;1,231;;300;35;3;-10;-75;-60;-15;-90;-35;19;3,0;2,0;0,5;8;8;5;0,2;1,0;1,2;4;15;1;23
14,29;459;0,4248;64,5;0,0436;1,138;;260;26;14;-10;-70;-55;-25;-75;-65;15;2,75;2,75;0,5;14;9;5;0,05;0,9000000000000001;3,8;8;16;1;23
13,92;90;0,4778;45,66;0,0105;1,506;;260;18;12;-10;-65;-50;-30;-90;-60;17;2,25;2,25;0,5;8;6;4;0,25;0,9000000000000001;1,4;2;12;3;24
13,42;227;0,533;46,69;0,0137;1,325;;280;31;11;-30;-75;-45;-10;-95;-45;18;1,75;1,5;0,4;6;7;2;0,3;0,6000000000000001;2,2;5;17;1;22
13,05;625;0,2544;85,09;0,0629;1,132;;220;20;4;-30;-80;-60;-25;-95;-50;17;1,0;2,75;0,3;4;9;7;0,05;0,8;1,4;6;14;2;24
11,45;140;0,4429;51,23;0,0166;1,338;;240;37;9;-5;-70;-40;-15;-95;-35;19;1,5;2,25;0,6000000000000001;4;7;5;0,15000000000000002;1,0;1,2;4;15;1;22
9,86;438;0,3653;54,64;0,0305;1,121;;250;47;9;-5;-65;-50;-10;-90;-55;15;1,75;1,75;0,6000000000000001;10;13;4;0,15000000000000002;0,8;1,4;11;24;2;23
9,32;1555;0,3653;72,85;0,1579;1,04;;270;33;4;-10;-70;-55;-20;-90;-35;19;1,25;2,25;0,4;10;10;6;0,2;0,9000000000000001;1,8;4;21;0;23
9,27;139;0,295;29,01;0,042;1,197;;250;24;9;-25;-70;-30;-15;-90;-40;14;1,5;2,5;0,3;14;10;4;0,2;0,9000000000000001;1,4;7;12;3;23
9,17;252;0,4246;15,65;0,1077;1,056;;270;13;4;-35;-75;-50;-5;-85;-35;18;2,0;2,0;0,5;10;7;5;0,15000000000000002;1,0;1,8;9;14;3;24
9,17;562;0,2794;60,66;0,0507;1,082;;200;33;5;-20;-70;-60;-15;-90;-30;13;1,0;2,5;0,5;8;9;6;0,05;0,7;1,2;5;12;3;22
8,65;50;0,52;21,34;0,0102;1,456;;250;41;5;-10;-75;-65;-15;-90;-40;19;1,5;2,25;0,4;6;8;6;0,15000000000000002;1,0;1,4;6;12;2;23
8,06;315;0,3683;49,05;0,0484;1,122;;300;35;4;-10;-80;-55;-15;-95;-35;18;1,5;2,25;0,7;8;8;5;0,25;0,9000000000000001;1,4;3;14;1;24
7,49;25;0,44;28,61;0,0088;1,973;;90;34;10;-5;-80;-55;-10;-70;-35;20;1,25;3,0;0,5;8;7;3;0,25;0,9000000000000001;1,2;3;13;4;23
7,42;118;0,322;37,01;0,0303;1,218;;280;33;5;-10;-70;-55;-10;-95;-30;10;1,25;2,5;0,4;10;8;3;0,15000000000000002;1,0;1,2;3;12;0;23
6,77;326;0,3037;34,56;0,0363;1,095;;80;44;8;-25;-70;-65;-25;-90;-60;18;1,25;2,0;0,5;16;13;2;0,15000000000000002;0,7;1,6;8;14;3;21
6,5;235;0,3532;35,06;0,0364;1,159;;290;34;4;-10;-75;-55;-15;-90;-40;19;1,5;1,75;0,5;6;12;5;0,2;1,0;1,2;3;13;1;23
6,44;1027;0,3651;57,79;0,1748;1,037;;220;10;5;-20;-75;-45;-30;-75;-60;13;2,5;2,5;0,6000000000000001;14;4;7;0,15000000000000002;0,4;1,8;12;17;4;22
6,34;192;0,375;30,95;0,0249;1,154;;300;35;6;-15;-85;-55;-20;-85;-40;19;2,0;2,25;0,6000000000000001;12;12;4;0,2;1,0;1,4;3;15;2;24
5,92;77;0,5195;30,65;0,0186;1,461;;280;38;11;-5;-75;-50;-10;-95;-35;19;1,5;1,75;0,5;6;7;6;0,25;1,0;1,4;2;14;1;24
4,93;282;0,3582;30,27;0,05;1,125;;240;31;6;-10;-85;-40;-35;-90;-50;17;1,5;1,75;0,4;10;5;3;0,1;0,9000000000000001;1,4;10;15;0;23
4,16;227;0,2643;25,35;0,0544;1,098;;280;30;5;-5;-80;-65;-15;-95;-30;18;1,0;2,25;0,5;12;10;6;0,3;0,9000000000000001;1,4;5;14;4;24
0,94;121;0,405;0,94;0,036;1,008;;300;36;11;-15;-75;-30;-15;-95;-35;19;1,75;1,75;0,5;10;9;5;0,2;1,0;1,4;4;15;1;23
0,73;253;0,3676;6,68;0,0566;1,022;;290;17;3;-10;-75;-55;-15;-95;-35;18;1,25;2,0;0,6000000000000001;10;7;6;0,05;1,0;1,4;3;13;1;24
0,5;189;0,3492;-9,99;0,0642;0,949;;190;23;12;-35;-70;-50;-20;-90;-50;18;2,75;2,25;0,7;8;14;4;0,05;0,8;1,2;4;14;2;24
0,16;52;0,4231;1,78;0,0135;1,028;;300;40;15;-5;-80;-60;-15;-90;-40;15;1,75;2,0;0,5;6;9;6;0,2;0,9000000000000001;1,4;4;14;1;24
0,07;113;0,3097;2,56;0,0257;1,019;;260;19;8;-15;-70;-60;-10;-90;-50;14;2,0;2,75;0,7;12;10;3;0,1;0,9000000000000001;1,4;6;13;3;24
0,03;61;0,3279;2,09;0,0215;1,023;;190;32;14;-10;-70;-60;-15;-85;-40;19;1,0;2,0;0,5;12;8;6;0,05;0,8;1,4;4;12;3;22
-2,87;308;0,4286;-8,33;0,0564;0,974;;300;37;4;-10;-75;-40;-15;-90;-35;20;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;4;15;1;23
-3,48;86;0,3023;-12,5;0,041;0,88;;260;33;6;-5;-70;-30;-10;-95;-30;18;1,25;2,0;0,5;8;11;7;0,3;0,9000000000000001;1,4;12;14;0;24
-3,95;587;0,3424;-3,19;0,1367;0,996;;260;41;3;-10;-75;-55;-15;-85;-35;17;1,25;2,75;0,5;8;11;6;0,1;1,0;1,8;3;14;2;23
-4,52;368;0,3288;-14,38;0,0813;0,966;;240;45;3;-15;-75;-45;-25;-95;-35;12;2,0;2,75;0,6000000000000001;16;14;3;0,1;1,0;1,6;10;14;1;23
-4,97;405;0,4321;-14,03;0,0724;0,969;;290;19;7;-5;-75;-55;-20;-80;-55;18;1,5;2,0;0,6000000000000001;6;7;5;0,25;1,0;1,4;5;16;1;24
-5,01;361;0,2382;-16,44;0,0632;0,96;;270;37;3;-10;-80;-55;-20;-95;-45;20;1,25;2,25;0,4;12;10;3;0,15000000000000002;1,0;1,2;2;16;2;24
-6,49;341;0,4311;-24,06;0,0718;0,938;;230;35;3;-25;-70;-55;-15;-95;-70;19;1,75;2,0;0,4;6;9;5;0,3;1,0;1,2;11;16;0;22
-8,31;161;0,4099;-33,23;0,0525;0,823;;300;35;9;-10;-65;-55;-15;-95;-40;12;1,75;2,0;0,5;10;11;5;0,2;1,0;1,2;5;23;1;23
-9,25;78;0,2821;-36,99;0,0522;0,635;;270;40;19;-35;-80;-60;-20;-90;-35;18;1,0;1,75;0,5;10;8;5;0,25;1,0;1,6;5;14;1;19
-10,03;693;0,2771;-36,91;0,0849;0,948;;220;42;13;-20;-80;-30;-30;-85;-55;20;1,0;2,0;0,4;4;8;4;0,3;0,30000000000000004;2,8;6;18;3;18
-10,91;138;0,3188;-42,91;0,0506;0,75;;220;29;14;-10;-65;-50;-25;-95;-60;11;1,75;2,25;0,6000000000000001;14;9;5;0,05;0,9000000000000001;2,0;3;15;4;23
-12,24;423;0,4657;-47,61;0,0628;0,89;;300;34;3;-10;-75;-55;-15;-90;-35;19;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;4;20;1;23
-12,47;290;0,3862;-49,89;0,068;0,832;;290;38;3;-10;-80;-60;-15;-95;-35;19;1,5;2,0;0,5;10;9;5;0,2;1,0;1,6;3;15;1;22
-12,63;844;0,3934;-45,38;0,1313;0,958;;290;31;4;-15;-95;-35;-15;-95;-30;18;1,5;2,0;0,6000000000000001;6;8;7;0,3;0,6000000000000001;1,4;4;15;4;24
-13,63;113;0,2566;-54,14;0,06;0,53;;60;16;10;-5;-95;-70;-20;-85;-30;20;2,25;1,5;0,6000000000000001;20;15;2;0,05;1,0;3,8;6;21;2;24
-15,03;617;0,3857;-60,13;0,1135;0,912;;190;34;4;-15;-70;-65;-30;-95;-55;17;2,25;2,0;0,5;8;12;4;0,15000000000000002;0,8;2,4000000000000004;2;12;2;24
-15,63;293;0,4198;-62,5;0,0776;0,818;;290;36;4;-10;-75;-60;-15;-90;-35;19;1,75;2,0;0,5;8;9;5;0,35;1,0;1,4;4;15;1;24
-17,54;178;0,309;-67,61;0,0875;0,693;;170;13;10;-5;-75;-65;-30;-80;-55;14;2,25;2,5;0,5;8;12;4;0,1;0,9000000000000001;1,4;5;13;2;24
-17,94;372;0,336;-71,24;0,1039;0,853;;290;39;3;-10;-75;-55;-15;-90;-35;19;1,5;3,0;0,5;8;8;5;0,2;1,0;1,4;3;15;1;22
-19,16;452;0,3363;-76,65;0,124;0,852;;300;26;3;-5;-75;-50;-20;-85;-40;19;1,0;2,0;0,5;8;7;5;0,25;1,0;1,4;5;14;1;23
-20,93;432;0,2338;-83,71;0,13;0,833;;290;16;3;-10;-75;-50;-15;-90;-35;20;1,75;2,0;0,5;20;7;5;0,2;1,0;1,2;5;16;1;23
-21,85;104;0,2115;-87,4;0,0947;0,506;;250;46;7;-5;-65;-60;-15;-95;-40;20;1,0;2,0;0,4;8;11;5;0,15000000000000002;1,0;1,2;0;13;1;21
-22,47;218;0,3578;-88,12;0,0999;0,704;;300;35;4;-10;-75;-55;-15;-90;-40;20;1,75;2,0;0,5;8;8;5;0,2;1,0;1,2;5;16;1;23
-22,67;1185;0,3705;-90,7;0,2107;0,949;;270;31;3;-15;-65;-50;-5;-65;-45;20;1,25;3,0;0,4;8;9;2;0,05;0,9000000000000001;1,4;9;16;4;23
-22,76;254;0,3858;-91,04;0,1034;0,692;;280;38;4;-10;-75;-60;-15;-90;-35;20;1,5;2,0;0,5;8;7;5;0,2;1,0;1,2;5;16;1;23
-24,55;648;0,3241;-92,13;0,1667;0,893;;200;35;12;-20;-75;-40;-30;-95;-40;18;2,0;2,5;0,6000000000000001;6;13;2;0,2;0,6000000000000001;2,4000000000000004;4;15;2;24
-25,73;460;0,2348;-102,9;0,1231;0,791;;130;31;12;-30;-65;-40;-5;-65;-45;20;1,0;1,75;0,4;10;6;2;0,3;0,5;2,0;7;13;4;18
-25,75;502;0,255;-99,71;0,1384;0,824;;210;35;4;-15;-75;-45;-15;-95;-50;20;1,25;1,75;0,5;6;12;3;0,2;0,8;1,4;6;16;3;23
-26,36;289;0,391;-105,45;0,1201;0,675;;280;34;4;-5;-75;-50;-10;-90;-30;19;1,5;2,0;0,5;6;9;6;0,2;1,0;1,6;5;15;1;23
-27,23;1091;0,2731;-108,91;0,1442;0,865;;280;22;8;-25;-70;-60;-10;-85;-55;17;1,5;1,5;0,3;6;11;5;0,2;0,8;2,0;4;21;2;24
-27,68;338;0,3343;-110,73;0,1281;0,722;;290;39;4;-10;-75;-50;-15;-90;-40;20;1,5;2,0;0,5;8;11;5;0,15000000000000002;1,0;1,4;3;14;1;24
-28,37;327;0,3731;-113,48;0,1169;0,696;;300;36;4;-10;-75;-50;-15;-85;-35;20;1,5;2,0;0,5;8;8;5;0,2;1,0;1,2;4;16;1;23
-29,26;750;0,3787;-117,03;0,146;0,875;;210;38;4;-10;-75;-55;-30;-85;-40;20;1,25;2,25;0,5;8;8;6;0,2;0,9000000000000001;1,4;4;15;1;23
-29,92;589;0,2071;-119,68;0,1577;0,852;;190;43;7;-35;-80;-65;-25;-90;-40;16;1,0;2,5;0,5;14;11;5;0,05;0,4;3,2;7;12;0;19
-31,2;895;0,3933;-117,93;0,2232;0,896;;140;48;16;-15;-90;-65;-35;-65;-45;17;1,0;3,0;0,4;6;5;7;0,15000000000000002;0,6000000000000001;2,4000000000000004;3;19;0;20
