score,trades,win_rate,total_pnl,max_drawdown,profit_factor,note,sma_period,wpr_m15_period,wpr_m1_period,wpr_m15_sell_extreme,wpr_m15_buy_extreme,wpr_m15_trigger,wpr_m1_sell_extreme,wpr_m1_buy_extreme,wpr_m1_trigger,atr_period,sl_atr_mult,tp_rr_ratio,breakeven_pct,trail_activation_pips,trail_distance_pips,max_open_slots,max_spread_atr_ratio,atr_min_pct,atr_max_pct,trade_hour_start,trade_hour_end,skip_monday_hours,skip_friday_hour
-23.23,281,0.4377,-92.91,0.1193,0.752,,100,50,3,-5,-75,-60,-15,-85,-30,17,1.75,2.0,0.4,4,4,2,0.05,0.8,1.4,10,20,3,24
-23.44,342,0.2982,-93.34,0.1514,0.816,,70,13,4,-5,-75,-60,-15,-80,-30,16,1.5,2.25,0.4,6,5,2,0.05,0.8,1.4,4,20,3,22
-23.74,430,0.3651,-94.96,0.1224,0.823,,160,15,11,-5,-85,-55,-30,-70,-65,12,2.0,1.5,0.6000000000000001,8,8,7,0.35,0.5,2.4000000000000004,1,23,3,20
-23.78,386,0.1813,-92.5,0.1682,0.779,,70,20,7,-5,-80,-70,-15,-65,-35,11,1.25,2.5,0.4,8,13,2,0.05,0.7,3.8,7,23,0,22
-23.8,357,0.3585,-106.69,0.1628,0.793,,70,14,3,-5,-75,-55,-15,-75,-40,14,1.75,3.0,0.4,8,7,2,0.05,0.8,1.4,5,21,3,21
-24.5,429,0.2844,-103.84,0.1797,0.792,,50,10,7,-5,-90,-65,-20,-95,-60,14,1.5,1.5,0.5,12,12,4,0.2,0.5,3.0,1,22,3,19
-25.83,95,0.2211,-104.48,0.1143,0.338,,90,14,17,-5,-75,-70,-15,-80,-30,15,2.0,2.5,0.4,6,9,2,0.05,0.7,4.0,2,18,3,22
-27.92,345,0.2725,-111.68,0.1627,0.724,,100,12,4,-5,-80,-70,-15,-80,-35,17,2.25,2.0,0.3,10,12,3,0.1,0.9000000000000001,2.0,4,22,3,22
-28.02,155,0.3097,-112.08,0.1184,0.488,,80,27,19,-5,-75,-65,-15,-80,-30,15,2.0,2.5,0.4,6,8,2,0.05,0.7,1.4,2,22,3,22
-28.14,172,0.2616,-112.57,0.1268,0.552,,70,19,17,-5,-75,-65,-5,-80,-30,14,1.5,2.5,0.4,6,6,2,0.1,0.6000000000000001,1.6,2,21,3,22
-29.37,415,0.3133,-116.67,0.1783,0.804,,110,15,4,-5,-75,-60,-15,-85,-30,18,1.5,2.5,0.4,6,4,2,0.05,0.8,1.4,5,20,3,22
-29.41,281,0.2847,-115.79,0.1767,0.689,,80,12,5,-5,-85,-70,-20,-95,-55,11,2.25,1.5,0.6000000000000001,12,12,6,0.25,0.8,2.8,0,22,3,21
-30.49,237,0.2321,-121.95,0.129,0.63,,60,34,6,-35,-85,-40,-15,-85,-55,10,2.0,1.75,0.7,14,12,6,0.2,0.7,2.6,1,21,3,23
-30.99,367,0.2153,-118.62,0.1376,0.789,,70,15,15,-5,-90,-65,-15,-70,-30,14,1.0,2.5,0.4,6,12,2,0.05,0.2,1.2,3,22,0,22
-31.13,224,0.2589,-124.51,0.1399,0.66,,250,19,11,-5,-75,-60,-15,-85,-70,17,1.25,2.75,0.4,6,3,2,0.05,0.9000000000000001,1.2,4,20,3,22
-31.54,380,0.3684,-125.99,0.1642,0.763,,90,16,3,-5,-75,-60,-15,-85,-30,18,1.5,2.25,0.4,4,4,2,0.05,0.8,3.6000000000000005,4,19,3,22
-32.79,343,0.2741,-129.33,0.1741,0.732,,80,13,19,-30,-90,-65,-15,-80,-30,15,2.0,2.5,0.4,8,9,2,0.05,0.7,1.2,2,21,3,22
-33.9,375,0.216,-132.2,0.1653,0.751,,90,13,14,-20,-90,-65,-15,-65,-30,14,1.0,2.5,0.4,6,14,2,0.05,0.7,1.2,3,21,0,22
-35.87,531,0.3089,-151.71,0.2579,0.738,,300,17,7,-5,-75,-60,-10,-75,-40,16,1.75,2.5,0.3,6,8,2,0.1,0.7,1.6,3,22,3,21
-36.93,366,0.3005,-148.27,0.1973,0.684,,70,14,19,-5,-75,-65,-15,-80,-30,14,2.0,2.5,0.4,6,7,2,0.05,0.6000000000000001,1.6,1,22,3,22
-37.68,613,0.2137,-146.66,0.2355,0.756,,270,14,3,-5,-85,-70,-15,-80,-30,17,1.5,2.0,0.3,10,4,3,0.1,0.7,1.4,3,21,3,21
-39.3,411,0.2287,-157.19,0.2041,0.763,,70,13,4,-5,-75,-60,-15,-80,-35,18,1.25,2.25,0.4,10,5,2,0.1,0.9000000000000001,1.6,4,21,3,22
-39.74,611,0.2766,-169.77,0.2816,0.771,,90,11,4,-5,-80,-65,-15,-90,-40,15,1.5,2.5,0.3,8,3,6,0.2,0.8,2.8,6,22,3,20
-39.78,266,0.2143,-157.17,0.1919,0.579,,80,12,15,-10,-80,-65,-25,-90,-45,12,1.75,1.75,0.5,14,12,6,0.2,0.8,2.2,0,22,3,18
-40.17,413,0.2397,-183.74,0.2856,0.619,,90,22,7,-10,-70,-65,-15,-80,-35,15,2.5,2.75,0.3,12,11,2,0.15000000000000002,0.7,1.6,0,23,2,22
-42.29,230,0.113,-169.18,0.1995,0.455,,50,18,6,-5,-85,-70,-10,-65,-35,12,1.25,2.5,0.4,8,14,3,0.05,0.5,1.4,5,22,0,22
-44.68,313,0.278,-178.71,0.2218,0.635,,110,14,4,-5,-80,-70,-15,-75,-35,17,1.75,2.0,0.4,6,7,2,0.05,0.8,1.8,5,19,3,22
-47.08,310,0.3581,-188.31,0.2051,0.592,,150,30,9,-20,-85,-55,-35,-90,-45,11,2.75,1.75,0.7,14,14,5,0.3,0.9000000000000001,2.4000000000000004,8,23,4,23
-47.18,996,0.4076,-184.9,0.2539,0.834,,80,12,4,-5,-75,-60,-15,-80,-30,16,1.75,2.25,0.4,4,5,2,0.05,0.30000000000000004,1.4,4,22,3,22
-48.84,254,0.2756,-195.36,0.2346,0.514,,120,20,4,-5,-75,-60,-15,-85,-30,18,1.25,2.25,0.4,4,5,2,0.05,0.8,1.2,3,19,3,22
-50.97,609,0.2479,-199.3,0.2658,0.728,,90,10,7,-5,-80,-65,-25,-85,-60,13,2.0,1.75,0.6000000000000001,16,13,5,0.2,0.7,2.2,0,23,2,20
-51.78,411,0.1776,-206.8,0.2337,0.667,,50,17,11,-30,-90,-70,-15,-65,-30,14,1.25,2.5,0.4,8,14,2,0.05,0.7,1.2,4,23,0,22
-54.81,236,0.2712,-219.23,0.2423,0.383,,60,13,5,-5,-75,-60,-5,-65,-30,16,2.25,2.25,0.4,8,8,3,0.1,0.7,1.4,4,20,3,21
-56.1,596,0.2248,-222.75,0.2628,0.709,,70,15,5,-5,-75,-55,-15,-75,-35,14,1.75,2.25,0.5,12,8,2,0.05,0.5,1.6,4,22,3,22
-62.4,250,0.092,-248.3,0.2605,0.323,,50,16,12,-10,-90,-70,-15,-65,-30,14,1.0,2.5,0.4,8,13,2,0.05,0.4,1.4,3,22,0,22
-64.42,549,0.2641,-257.67,0.2962,0.63,,70,14,3,-5,-70,-60,-30,-95,-60,11,2.5,1.5,0.6000000000000001,16,10,7,0.25,0.6000000000000001,3.0,0,24,3,22
-65.67,544,0.1893,-261.64,0.3129,0.62,,240,33,16,-20,-80,-55,-35,-95,-70,17,1.5,2.25,0.4,10,12,8,0.1,0.2,2.0,2,24,4,22
-69.45,526,0.2662,-277.81,0.3181,0.641,,120,15,5,-10,-75,-65,-20,-85,-35,15,2.0,2.5,0.4,8,12,2,0.05,0.8,1.6,11,21,3,23
-70.0,464,0.2091,-280.02,0.3231,0.571,,110,12,3,-5,-75,-55,-15,-85,-30,17,1.25,2.25,0.4,6,5,2,0.05,0.8,1.2,4,19,3,22
-71.12,284,0.162,-284.49,0.2965,0.335,,140,16,6,-5,-85,-70,-15,-65,-35,12,2.75,2.5,0.4,10,14,2,0.05,0.7,1.4,4,22,0,22
-74.72,221,0.1403,-298.86,0.3172,0.317,,220,10,5,-20,-75,-45,-30,-75,-60,13,2.5,2.5,0.6000000000000001,14,4,7,0.15000000000000002,0.4,1.8,12,17,4,22
-75.69,425,0.2729,-302.77,0.3203,0.531,,110,15,3,-5,-80,-65,-10,-70,-40,15,2.25,2.75,0.4,14,13,3,0.05,0.9000000000000001,1.6,1,22,0,23
-76.58,544,0.2555,-306.3,0.3279,0.649,,120,15,4,-5,-75,-50,-30,-75,-55,19,1.25,1.75,0.6000000000000001,10,11,2,0.3,1.0,2.6,2,23,4,22
-77.12,525,0.219,-308.49,0.3272,0.622,,140,48,16,-15,-90,-65,-35,-65,-45,17,1.0,3.0,0.4,6,5,7,0.15000000000000002,0.6000000000000001,2.4000000000000004,3,19,0,20
-77.97,841,0.2021,-311.87,0.3477,0.676,,130,11,5,-10,-75,-65,-10,-70,-35,17,1.25,2.25,0.3,8,6,3,0.15000000000000002,0.9000000000000001,1.8,5,22,4,23
-85.36,732,0.2855,-341.45,0.3578,0.656,,120,13,4,-10,-75,-65,-30,-80,-50,12,2.0,1.75,0.6000000000000001,10,9,3,0.3,0.7,2.6,3,23,2,21
